0.5, 0.5, 14.110212802886963
19.25, 0.5, 14.029070377349854
56.25, 0.5, 13.868947505950928
93.75, 0.5, 13.70666217803955
131.25, 0.5, 13.544377326965332
168.75, 0.5, 13.422577381134033
206.25, 0.5, 13.428164958953857
243.75, 0.5, 13.520655155181885
281.25, 0.5, 13.613145351409912
318.75, 0.5, 13.705635070800781
356.25, 0.5, 13.79812479019165
393.75, 0.5, 13.890614986419678
431.25, 0.5, 13.919317722320557
468.75, 0.5, 13.849982738494873
506.25, 0.5, 13.746395111083984
543.75, 0.5, 13.642805099487305
581.25, 0.5, 13.539217472076416
618.75, 0.5, 13.50194263458252
656.25, 0.5, 13.539309978485107
693.75, 0.5, 13.585009574890137
731.25, 0.5, 13.630709648132324
768.75, 0.5, 13.676409721374512
806.25, 0.5, 13.694055080413818
843.75, 0.5, 13.654572486877441
881.25, 0.5, 13.58601999282837
918.75, 0.5, 13.517470359802246
956.25, 0.5, 13.448920249938965
993.75, 0.5, 13.380370140075684
1031.25, 0.5, 13.311817646026611
1051.875, 0.5, 13.274112701416016
1055.625, 0.5, 13.267257690429688
1059.375, 0.5, 13.26040267944336
1063.125, 0.5, 13.253547668457031
1066.875, 0.5, 13.246692657470703
1070.625, 0.5, 13.239837646484375
1074.375, 0.5, 13.232982635498047
1078.125, 0.5, 13.221192359924316
1081.875, 0.5, 13.204197406768799
1085.625, 0.5, 13.186932563781738
1089.375, 0.5, 13.16966724395752
1093.125, 0.5, 13.152402400970459
1096.875, 0.5, 13.135137557983398
1100.625, 0.5, 13.117875099182129
1104.375, 0.5, 13.10061264038086
1108.125, 0.5, 13.08334732055664
1111.875, 0.5, 13.06608247756958
1115.625, 0.5, 13.04881763458252
1119.375, 0.5, 13.0315523147583
1123.125, 0.5, 13.01428747177124
1126.875, 0.5, 12.99702262878418
1130.625, 0.5, 12.979757308959961
1134.375, 0.5, 12.9624924659729
1138.125, 0.5, 12.94522762298584
1141.875, 0.5, 12.927962303161621
1145.625, 0.5, 12.91069746017456
1149.375, 0.5, 12.8934326171875
1153.125, 0.5, 12.876167297363281
1156.875, 0.5, 12.85890245437622
1160.625, 0.5, 12.84163761138916
1164.375, 0.5, 12.824372291564941
1168.125, 0.5, 12.80710744857788
1171.875, 0.5, 12.78984260559082
1175.625, 0.5, 12.772577285766602
1179.375, 0.5, 12.755312442779541
1183.125, 0.5, 12.74128246307373
1186.875, 0.5, 12.735884666442871
1190.625, 0.5, 12.735884666442871
1194.375, 0.5, 12.735884666442871
1198.125, 0.5, 12.735884666442871
1201.875, 0.5, 12.735884666442871
1205.625, 0.5, 12.735884666442871
1209.375, 0.5, 12.735884666442871
1213.125, 0.5, 12.735884666442871
1216.875, 0.5, 12.735884666442871
1220.625, 0.5, 12.735884666442871
1224.375, 0.5, 12.735884666442871
1228.125, 0.5, 12.735884666442871
1231.875, 0.5, 12.735884666442871
1235.625, 0.5, 12.735884666442871
1239.375, 0.5, 12.735884666442871
1243.125, 0.5, 12.735884666442871
1246.875, 0.5, 12.735884666442871
1250.625, 0.5, 12.735884666442871
1254.375, 0.5, 12.735884666442871
1258.125, 0.5, 12.735884666442871
1261.875, 0.5, 12.735884666442871
1265.625, 0.5, 12.735884666442871
1269.375, 0.5, 12.735884666442871
1273.125, 0.5, 12.735884666442871
1276.875, 0.5, 12.735884666442871
1280.625, 0.5, 12.735884666442871
1284.375, 0.5, 12.735884666442871
1288.125, 0.5, 12.735884666442871
1291.875, 0.5, 12.735884666442871
1295.625, 0.5, 12.735884666442871
1299.375, 0.5, 12.735884666442871
1303.125, 0.5, 12.735884666442871
1306.875, 0.5, 12.735884666442871
1310.625, 0.5, 12.735884666442871
1314.375, 0.5, 12.735884666442871
1318.125, 0.5, 12.735884666442871
1321.875, 0.5, 12.735884666442871
1325.625, 0.5, 12.735884666442871
1329.375, 0.5, 12.735884666442871
1333.125, 0.5, 12.735884666442871
1336.875, 0.5, 12.735884666442871
1340.625, 0.5, 12.735884666442871
1344.375, 0.5, 12.735884666442871
1348.125, 0.5, 12.735884666442871
1351.875, 0.5, 12.735884666442871
1355.625, 0.5, 12.735884666442871
1359.375, 0.5, 12.735884666442871
1363.125, 0.5, 12.735884666442871
1366.875, 0.5, 12.735884666442871
1370.625, 0.5, 12.735884666442871
1374.375, 0.5, 12.735884666442871
1378.125, 0.5, 12.735884666442871
1381.875, 0.5, 12.735884666442871
1385.625, 0.5, 12.735884666442871
1389.375, 0.5, 12.735884666442871
1393.125, 0.5, 12.735884666442871
1396.875, 0.5, 12.735884666442871
1400.625, 0.5, 12.735884666442871
1404.375, 0.5, 12.735884666442871
1408.125, 0.5, 12.735884666442871
1411.875, 0.5, 12.735884666442871
1415.625, 0.5, 12.735884666442871
1419.375, 0.5, 12.735884666442871
1423.125, 0.5, 12.735884666442871
1426.875, 0.5, 12.735884666442871
1430.625, 0.5, 12.735884666442871
1434.375, 0.5, 12.735884666442871
1438.125, 0.5, 12.735884666442871
1441.875, 0.5, 12.735884666442871
1445.625, 0.5, 12.735884666442871
1449.375, 0.5, 12.735884666442871
1453.125, 0.5, 12.735884666442871
1456.875, 0.5, 12.735884666442871
1460.625, 0.5, 12.735884666442871
1464.375, 0.5, 12.735884666442871
1468.125, 0.5, 12.735884666442871
1471.875, 0.5, 12.735884666442871
1475.625, 0.5, 12.735884666442871
1479.375, 0.5, 12.735884666442871
1483.125, 0.5, 12.735884666442871
1486.875, 0.5, 12.735884666442871
1490.625, 0.5, 12.735884666442871
1494.375, 0.5, 12.735884666442871
